"Week";"Correlation"
241;-0.0266488666235642
242;-0.0273767597821684
243;-0.0284143155823062
244;-0.0281975759599064
245;-0.0343080405014648
246;-0.0192332067054916
247;-0.0230106504907051
248;-0.0196239411939443
249;-0.0196430335455087
250;-0.0170869017103998
251;-0.018085735771222
252;-0.0240036061874329
253;-0.0170137145969912
254;-0.0139557627846538
255;-0.0143888209812775
256;-0.0133170668288866
257;-0.0230339819622405
258;-0.0200813306756488
259;-0.022100962662824
260;-0.0326088956440484
261;-0.0359684975208269
262;-0.0178540524746725
263;0.00411182591297178
264;-0.00160603600255394
265;-0.00620672287583788
266;0.00117496631227198
267;0.0207121146087091
268;0.0179195258231323
269;0.0192115699038746
270;0.0234909094143544
271;0.0313980948806925
272;0.0208912732480218
273;0.0324204926942873
274;0.0373814105111727
275;0.0351345976611922
